No,accessions,strain,strain_summarized,anastomosis_group.AG.,host,host_common,host_scientific,host_families,host_group_summarized,country,state_province,collection_date,year,continent,region,Latitude,Longitude,manuscript
2486,MW004196,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2487,MW004197,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2488,MW004198,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2489,MW004199,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2490,MW004200,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2491,MW004201,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2492,MW004202,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2493,MW004203,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2494,MW004204,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2495,MW004205,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2496,MW004206,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2497,MW004207,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2498,MW004208,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2499,MW004209,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2500,MW004210,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2501,MW004211,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2502,MW004212,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2503,MW004213,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2504,MW004214,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2505,MW004215,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2506,MW004216,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2507,MW004217,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2508,MW004218,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2509,MW004219,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2510,MW004220,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2511,MW004221,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2512,MW004222,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2513,MW004223,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2514,MW004224,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2515,MW004225,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2516,MW004226,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2517,MW004227,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2518,MW004228,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2519,MW004229,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2520,MW004230,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2521,MW004231,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2522,MW004232,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2523,MW004233,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2524,MW004234,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2525,MW004235,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2526,MW004236,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2527,MW004237,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2528,MW004238,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2529,MW004239,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2530,MW004240,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2531,MW004241,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2532,MW004242,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2533,MW004243,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2534,MW004244,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2535,MW004245,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2536,MW004246,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2537,MW004247,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2538,MW004248,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2539,MW004249,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2540,MW004250,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2541,MW004251,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2542,MW004252,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2543,MW004253,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2544,MW004254,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2545,MW004255,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2546,MW004256,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2547,MW004257,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2548,MW004258,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2549,MW004259,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2550,MW004260,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2551,MW004261,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2552,MW004262,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2553,MW004263,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2554,MW004264,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2555,MW004265,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2556,MW004266,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2557,MW004267,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2558,MW004268,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2559,MW004269,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2560,MW004270,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2561,MW004271,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2562,MW004272,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2563,MW004273,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2564,MW004274,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2565,MW004275,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2566,MW004276,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2567,MW004277,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2568,MW004278,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2569,MW004279,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2570,MW004280,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2571,MW004281,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2572,MW004282,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2573,MW004283,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2574,MW004284,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2575,MW004285,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2576,MW004286,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2577,MW004287,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2578,MW004288,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2579,MW004289,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2580,MW004290,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2581,MW004291,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2582,MW004292,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2583,MW004293,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2584,MW004294,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
2585,MW004295,NA,AG4-HGI,AG-4,cabbage,cabbage,Brassica oleracea var. capitata,Brassicaceae,Brassicaceae,Turkey,,NA,2019,Asia,Europe & Central Asia,34.05,100.62,"Saygi, S., 2021 (http://libra.omu.edu.tr/tezler/137939.pdf)"
